title,file_name,file_link
BANK INDONESIA REGULATION NO.12/21/PBI/2011 - CONCERNING BANK BUSINESS PLAN,Bank Indonesia Regulation No.12/21/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/524606ca490f4d52addfa9abf8b96535PBI12212010ENG.pdf
BANK INDONESIA REGULATION NO.12/19/PBI/2010 - STATUTORY RESERVES IN RUPIAH AND FOREIGN CURRENCY FOR COMMERCIAL BANKS,Bank Indonesia Regulation No.12/19/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/012cd5de01ee47fea50b8de0d9654fd1PBI12192010ENG.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/25/DPM DATED AUGUST 30, 2010 CONCERNING THE SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/16/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR THE ISSUANCE OF BANK INDONESIA SHARIA CERTIFICATES THRO",Bank Indonesia Circular Letter Number 12/25/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/944d0c36181a4777a2d3a9ea2f307c2ase_122511.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/25/DPM DATED AUGUST 30, 2010 CONCERNING THE SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/16/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR THE ISSUANCE OF BANK INDONESIA SHARIA CERTIFICATES THRO",Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/08689150187e442b8067a66e1e52f030appendix_se_122511.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/25/DPM DATED AUGUST 30, 2010 CONCERNING THE SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/16/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR THE ISSUANCE OF BANK INDONESIA SHARIA CERTIFICATES THRO",Frequently asked question Bank Indonesia Circular Letter Number 12/25/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/59cbf29c11e3496d9699167c569d764afaq_se_122511.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/25/DPM DATED AUGUST 30, 2010 CONCERNING THE SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/16/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR THE ISSUANCE OF BANK INDONESIA SHARIA CERTIFICATES THRO",Summary of Bank Indonesia Circular Letter Number 12/25/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/9911bf52674942c484f4022ba0317485summary_se_122511.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/23/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 11/8/DPM DATED MARCH 27, 2009 CONCERNING PROCEDURES FOR TRANSACTION ON BANK INDONESIA DEPOSIT FACILITIES FOR SHARIA BANKING",Bank Indonesia Circular Letter Number 12/23/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/1b67fb9dcbd3456dbe611a7159a9d815se_122311.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/23/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 11/8/DPM DATED MARCH 27, 2009 CONCERNING PROCEDURES FOR TRANSACTION ON BANK INDONESIA DEPOSIT FACILITIES FOR SHARIA BANKING",Frequently asked question - Bank Indonesia Circular Letter Number 12/23/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/154bcd95d62d4a06aa8be5ab989ff83cfaq_se_122311.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/23/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 11/8/DPM DATED MARCH 27, 2009 CONCERNING PROCEDURES FOR TRANSACTION ON BANK INDONESIA DEPOSIT FACILITIES FOR SHARIA BANKING",Summary of Bank Indonesia Circular Letter Number 12/23/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/24476cebc6ae4c0594bc1f8a3815e036summary_se_122311.pdf
BANK INDONESIA REGULATION NUMBER: 12/18/PBI/2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER: 10/11/PBI/2008 CONCERNING BANK INDONESIA SHARIA CERTIFICATE,Bank Indonesia Regulation Number: 12/18/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/0a9a52b4534443359a10e2ffa4333e97pbi_121811.pdf
BANK INDONESIA REGULATION NUMBER: 12/18/PBI/2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER: 10/11/PBI/2008 CONCERNING BANK INDONESIA SHARIA CERTIFICATE,Frequently asked question - Bank Indonesia Regulation Number: 12/18/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/139f03e39b3942aab3ed656478caa129faq_121811.pdf
BANK INDONESIA REGULATION NUMBER: 12/18/PBI/2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER: 10/11/PBI/2008 CONCERNING BANK INDONESIA SHARIA CERTIFICATE,Summary of Bank Indonesia Regulation Number: 12/18/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/44e4870de6c6407f820e284865fc6a60summary_pbi_121811.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/26/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/17/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR BANK INDONESIA SHARIA CERTIFICATE REPO TRANSACTION WITH BANK INDON",Bank Indonesia Circular Letter Number 12/26/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/bc1b6bc1b9d24cf2b6f810b4e0a08519se_122611.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/26/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/17/DPM DATED MARCH 31, 2008 CONCERNING PROCEDURES FOR BANK INDONESIA SHARIA CERTIFICATE REPO TRANSACTION WITH BANK INDON",Frequently asked question - Bank Indonesia Circular Letter Number 12/26/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/498cd0045428458eb204ad1926865909faq_se_122611.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/24/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/44/DPM DATED DECEMBER 10, 2008 CONCERNING PROCEDURES FOR SOVEREIGN SYARIAH SECURITIES (SBSN) REPURCHASE AGREEMENT (REPO)",Bank Indonesia Circular Letter Number 12/24/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/3ad0b9e6edf74c69b19a9ce9c7fc7fcbse_122411.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/24/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/44/DPM DATED DECEMBER 10, 2008 CONCERNING PROCEDURES FOR SOVEREIGN SYARIAH SECURITIES (SBSN) REPURCHASE AGREEMENT (REPO)",Frequently asked question - Bank Indonesia Circular Letter Number 12/24/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/2c88e3462b12439684e83ed44f84f7d1faq_122411.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/24/DPM DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 10/44/DPM DATED DECEMBER 10, 2008 CONCERNING PROCEDURES FOR SOVEREIGN SYARIAH SECURITIES (SBSN) REPURCHASE AGREEMENT (REPO)",Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/050a978d28ad480a98e583630c2eb559Appendix_se122411.pdf
"BANK INDONESIA REGULATION NUMBER 12/17/PBI/2010 DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER 10/36/PBI/2008 CONCERNING SHARIA MONETARY OPERATIONS",Bank Indonesia Regulation Number 12/17/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/bcdff413e67549cd8030c08cdfeb2dabpbi_121711.pdf
"BANK INDONESIA REGULATION NUMBER 12/17/PBI/2010 DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER 10/36/PBI/2008 CONCERNING SHARIA MONETARY OPERATIONS",Frequently asked question Bank Indonesia Regulation Number 12/17/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/7d58e5c8f8fa4d80936445c7bdb386b2faq_pbi_121711.pdf
"BANK INDONESIA REGULATION NUMBER 12/17/PBI/2010 DATED AUGUST 30, 2010 CONCERNING AMENDMENT TO BANK INDONESIA REGULATION NUMBER 10/36/PBI/2008 CONCERNING SHARIA MONETARY OPERATIONS",Summary of Bank Indonesia Regulation Number 12/17/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/9aa6ecffc0fb462cb2230af7e5696cc7summary_pbi_121711.pdf
BANK INDONESIA REGULATION NUMBER: 12/16/PBI/2010 CONCERNING MONITORING SYSTEM FOR TRANSACTIONS ON FOREIGN CURRENCIES AGAINST RUPIAH,Bank Indonesia Regulation Number: 12/16/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/cf70122b08ff44d3a37f853f7d86a2a9pbi_121611.pdf
BANK INDONESIA REGULATION NUMBER: 12/16/PBI/2010 CONCERNING MONITORING SYSTEM FOR TRANSACTIONS ON FOREIGN CURRENCIES AGAINST RUPIAH,Frequently asked question Bank Indonesia Regulation Number: 12/16/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/1ef608a958344519a0aad0bc4d31b316faq_pbi_121611.pdf
BANK INDONESIA REGULATION NUMBER: 12/16/PBI/2010 CONCERNING MONITORING SYSTEM FOR TRANSACTIONS ON FOREIGN CURRENCIES AGAINST RUPIAH,Summary of Bank Indonesia Regulation Number: 12/16/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/095a8a82742c4224b675797dc0cc8498summ_pbi_121611.pdf
BANK INDONESIA REGULATION NUMBER : 12/14/PBI/2010 CONCERNING REVOCATION AND WITHDRAWAL FROM CIRCULATION OF THE YEAR 1991 ISSUE OF COINS IN THE RP 25 (TWENTY FIVE) DENOMINATION,Bank Indonesia Regulation Number : 12/14/PBI/2010 Concerning Revocation And Withdrawal From Circulation Of The Year 1991 Issue Of Coins In The Rp 25 (Twenty Five) Denomination,https://www.bi.go.id/en/publikasi/peraturan/Documents/ccdedba7e6304c2da7a57989c5302fb8PBI1214PBI2010RevocationandWithdrawalCoinRp25.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/22/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD DATED APRIL 8, 2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA",Bank Indonesia Circular Letter Number 12/22/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/e7ca856b58f1459fafcb5ee8af85f303se_122212.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/22/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD DATED APRIL 8, 2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA",Frequently asked question Bank Indonesia Circular Letter Number 12/22/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/07f00f2455204488a3ba1480c39a4e30faq_se_122212.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/22/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD DATED APRIL 8, 2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA",Summary of Bank Indonesia Circular Letter Number 12/22/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/f505bf3405134bebb99d5dad3e38d306summary_se_122212.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/21/DPM – AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 7/45/DPD DATED SEPTEMBER 15, 2005 CONCERNING DERIVATIVE TRANSACTION",Bank Indonesia Circular Letter Number 12/21/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/84bfbce975e54f9eb8ed3b1801be7fe6se_122111.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/21/DPM – AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 7/45/DPD DATED SEPTEMBER 15, 2005 CONCERNING DERIVATIVE TRANSACTION",Frequently asked question - Bank Indonesia Circular Letter Number 12/21/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/9988bbf81211458da574ade6f41a74b2faq_122111.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/21/DPM – AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 7/45/DPD DATED SEPTEMBER 15, 2005 CONCERNING DERIVATIVE TRANSACTION",Summary of Bank Indonesia Circular Letter Number 12/21/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/2cf1691209184bb1b16f19157d311690summary_se_122111.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/20/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 5/29/DPD DATED NOVEMBER 18, 2003 CONCERNING BROKERAGE COMPANY OF RUPIAH AND FOREIGN EXCHANGE MONEY MARKET",Bank Indonesia Circular Letter Number 12/20/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/3cc299c81db341018de454e30c436e22se_122012.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/20/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 5/29/DPD DATED NOVEMBER 18, 2003 CONCERNING BROKERAGE COMPANY OF RUPIAH AND FOREIGN EXCHANGE MONEY MARKET",Frequently asked question Bank Indonesia Circular Letter Number 12/20/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/ecb1fdfc6c8a467cb923ce0351668fe3faq_se_122012.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/20/DPM CONCERNING AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 5/29/DPD DATED NOVEMBER 18, 2003 CONCERNING BROKERAGE COMPANY OF RUPIAH AND FOREIGN EXCHANGE MONEY MARKET",Summary of Bank Indonesia Circular Letter Number 12/20/DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/7ee198f6f1a74e7ea7be62e160a95ee4summary_se_122012.pdf
BANK INDONESIA CIRCULAR LETTER NO. 12/ 18 /DPM CONCERNING OPEN MARKET OPERATION,Bank Indonesia Circular Letter No. 12/ 18 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/ffaf77ed83324acdb7d322e0cb963e77se_121811.pdf
BANK INDONESIA CIRCULAR LETTER NO. 12/ 18 /DPM CONCERNING OPEN MARKET OPERATION,appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/294eb8fb497f41fcabeac6dfe584642fappendix_se_121811.pdf
BANK INDONESIA CIRCULAR LETTER NO. 12/ 18 /DPM CONCERNING OPEN MARKET OPERATION,Frequently asked question - Bank Indonesia Circular Letter No. 12/ 18 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/93398fc4a2b04b36897f713b8be71456faq_se_121811.pdf
BANK INDONESIA CIRCULAR LETTER NO. 12/ 18 /DPM CONCERNING OPEN MARKET OPERATION,Summary of Bank Indonesia Circular Letter No. 12/ 18 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/8dbc4e14023e473caa6f1bf8612ad574summary_se_121811.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/ 17 /DPM DATED JULY 6, 2010 CONCERNING STANDING FACILITIES",Bank Indonesia Circular Letter Number 12/ 17 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/2536cc99d4d14345a5a14eec9520aee6se_121711.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/ 17 /DPM DATED JULY 6, 2010 CONCERNING STANDING FACILITIES",appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/18408896455248cbafc7fb8006cee5e9appendix_se_121711.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/ 17 /DPM DATED JULY 6, 2010 CONCERNING STANDING FACILITIES",Frequently asked question Bank Indonesia Circular Letter Number 12/ 17 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/d6907bba1b2f405a9332e897f20593f8faq_se_121711.pdf
"BANK INDONESIA CIRCULAR LETTER NUMBER 12/ 17 /DPM DATED JULY 6, 2010 CONCERNING STANDING FACILITIES",Summary of Bank Indonesia Circular Letter Number 12/ 17 /DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/52efaaa59bdf44fba1d770f253340e9fsummary_se_121711.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 12/ 16 / DPM CONCERNING CRITERIA AND REQUIREMENTS FOR SECURITIES, PARTICIPANT, AND INTERMEDIARY IN MONETARY OPERATION",Bank Indonesia Circular Letter No. 12/ 16 / DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/aece09427a5d4a4caf89f61c84d08c8bse_121611.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 12/ 16 / DPM CONCERNING CRITERIA AND REQUIREMENTS FOR SECURITIES, PARTICIPANT, AND INTERMEDIARY IN MONETARY OPERATION",Frequently asked question Circular Letter No. 12/ 16 / DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/23e55d1fdb054cc093e6c44cf14f18a2faq_se_121611.pdf
"BANK INDONESIA CIRCULAR LETTER NO. 12/ 16 / DPM CONCERNING CRITERIA AND REQUIREMENTS FOR SECURITIES, PARTICIPANT, AND INTERMEDIARY IN MONETARY OPERATION",Summary of Circular Letter No. 12/ 16 / DPM,https://www.bi.go.id/en/publikasi/peraturan/Documents/27cea65bfd094dc794a4c1258f8b08bcsummary_121611.pdf
"BANK INDONESIA REGULATION NUMBER 12/ 11 /PBI DATED JULY 2, 2010 CONCERNING MONETARY OPERATIONS",Bank Indonesia Regulation Number 12/ 11 /PBI,https://www.bi.go.id/en/publikasi/peraturan/Documents/b1da70a2a709416898905ffd1d9f2a28pbi_121111.pdf
"BANK INDONESIA REGULATION NUMBER 12/ 11 /PBI DATED JULY 2, 2010 CONCERNING MONETARY OPERATIONS",Frequently asked question Bank Indonesia Regulation Number 12/ 11 /PBI,https://www.bi.go.id/en/publikasi/peraturan/Documents/0c093578e04a4b81836bd3068cd589f0faq_pbi_121111.pdf
"BANK INDONESIA REGULATION NUMBER 12/ 11 /PBI DATED JULY 2, 2010 CONCERNING MONETARY OPERATIONS",Summary of Bank Indonesia Regulation Number 12/ 11 /PBI,https://www.bi.go.id/en/publikasi/peraturan/Documents/0b3e9ebf09ad46c0b5e4e9cc53843fd3summary_pbi_121111.pdf
BANK INDONESIA REGULATION NUMBER: 12/10/PBI/2010 CONCERNING THE THIRD AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING THE NET OPEN POSITION FOR COMMERCIAL BANKS,Bank Indonesia Regulation Number: 12/10/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/665caf7ed9d64b4990230ea5cb0932fepbi_121010.pdf
BANK INDONESIA REGULATION NUMBER: 12/10/PBI/2010 CONCERNING THE THIRD AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING THE NET OPEN POSITION FOR COMMERCIAL BANKS,Appendix,https://www.bi.go.id/en/publikasi/peraturan/Documents/d01d0d8f5b88413db84b414480fc069cappdx_pbi_121010.pdf
BANK INDONESIA REGULATION NUMBER: 12/10/PBI/2010 CONCERNING THE THIRD AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING THE NET OPEN POSITION FOR COMMERCIAL BANKS,Frequently asked question Bank Indonesia Regulation Number: 12/10/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/74e2105872674d179fbba3d618a1f28dfaq_pbi_121010.pdf
BANK INDONESIA REGULATION NUMBER: 12/10/PBI/2010 CONCERNING THE THIRD AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING THE NET OPEN POSITION FOR COMMERCIAL BANKS,Summary of Bank Indonesia Regulation Number: 12/10/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/0590e2fffbde457cb76485e0d0388995summary_pbi_121010.pdf
"BANK INDONESIA REGULATION NUMBER: 12/8/PBI/2010 CONCERNING SECOND AMENDMENT OF BANK INDONESIA REGULATION NUMBER 7/40/PBI/2005 CONCERNING ISSUANCE AND CIRCULATION OF THE YEAR 2005 ISSUE OF BANKNOTES IN THE 10,000 (TEN THOUSAND) RUPIAH DENOMINATION","Bank Indonesia Regulation Number: 12/8/PBI/2010 Concerning Second Amendment Of Bank Indonesia Regulation Number 7/40/PBI/2005 Concerning Issuance And Circulation Of The Year 2005 Issue Of Banknotes In The 10,000 (Ten Thousand) Rupiah Denomination",https://www.bi.go.id/en/publikasi/peraturan/Documents/f5d5414244c64b54ae42f8b3bbaf6b4cPBI1208PBI2010AmendmentRp10000.pdf
BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Bank Indonesia Circular Letter Number 12/12/DPD,https://www.bi.go.id/en/publikasi/peraturan/Documents/d0f89b54c9b14c08af08031ddf7f5609se_121212.pdf
BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Frequently asked question Bank Indonesia Circular Letter Number 12/12/DPD,https://www.bi.go.id/en/publikasi/peraturan/Documents/5477ec417d29400c82bec476fc946e45faq_121212.pdf
BANK INDONESIA CIRCULAR LETTER NUMBER 12/12/DPD CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Summary of Bank Indonesia Circular Letter Number 12/12/DPD,https://www.bi.go.id/en/publikasi/peraturan/Documents/d083bc50f73c4df5a9edba4c3bed8f6dsummary_121212.pdf
BANK INDONESIA REGULATION NUMBER: 12/6/PBI/2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Bank Indonesia Regulation Number: 12/6/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/37292170981a4cf2a43975171a96df69pbi_120611.pdf
BANK INDONESIA REGULATION NUMBER: 12/6/PBI/2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Frequently asked question Bank Indonesia Regulation Number: 12/6/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/441d97546d12440eb9993e1161becae2faq_pbi_120611.pdf
BANK INDONESIA REGULATION NUMBER: 12/6/PBI/2010 CONCERNING REPURCHASE AGREEMENT TRANSACTION ON CHINESE YUAN AGAINST RUPIAH SECURITIES OF A BANK TO BANK INDONESIA,Summary of Bank Indonesia Regulation Number: 12/6/PBI/2010,https://www.bi.go.id/en/publikasi/peraturan/Documents/eb3221045f5145f5a7ee278f1bd4a6ffsummary_pbi_120611.pdf
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Circullar Letter No.12/11/DPNP,https://www.bi.go.id/en/publikasi/peraturan/Documents/fdb89fa7aad14e249d9cdab2b3c12882SEEks1211DPNPENG.pdf
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix - Quarterly Balance Sheet,https://www.bi.go.id/en/publikasi/peraturan/Documents/394789fcab1d4bf891ac187b50f60bc01Neracaengv26Apr12edit.xlsx
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix Quarterly Profit and Loss Statement,https://www.bi.go.id/en/publikasi/peraturan/Documents/d76141e12d3949b1ac850a81062863422LabaRugiengv26Apr12edit.xlsx
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix - Commitment and Contigency,https://www.bi.go.id/en/publikasi/peraturan/Documents/cd79e4e4d2024f0caddc598d6a00aeae3KomitmenKontinjensiengv18Apr12edit.xlsx
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix - Quarterly Spot and Derivative Transactions,https://www.bi.go.id/en/publikasi/peraturan/Documents/abdcdc5ac43e4dd6b7d268c294640bff4SpotDerivativengv18Apr12edit.xlsx
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix - Quarterly Earning Asset Quality and Other Informations,https://www.bi.go.id/en/publikasi/peraturan/Documents/53c95f1f67bd43a4bc05e4d04d7ede205KAdanCKPNengv27Apr12edit.xlsx
CIRCULLAR LETTER NO.12/11/DPNP - SECOND AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 3/30/DPNP DATED 14 DECEMBER 2001 CONCERNING COMMERCIAL BANK QUARTERLY AND MONTHLY PUBLISHED FINANCIAL REPORTS AND CERTAIN REPORTS SUBMITTED TO BANK INDONESIA,Appendix - Quarterly Calculation of Minimum Capital Adequacy Requirement for Foreign Banks,https://www.bi.go.id/en/publikasi/peraturan/Documents/be6634e36ff94dde8d446c0cfe53c3eb6KPMMdanPedomannyaeng24Jan13revisi2edit.xlsx
